"Date","Price","Open","High","Low","Vol.","Change %"
"02/01/2019","3,190","2,950","3,490","2,750","79.60M","8.14%"
"03/01/2019","3,560","3,190","3,620","2,900","26.98M","11.60%"
"04/01/2019","3,000","3,590","3,860","2,970","51.38M","-15.73%"
"05/01/2019","3,390","3,000","3,800","2,800","55.85M","13.00%"
"06/01/2019","3,360","3,400","3,450","3,250","11.27M","-0.88%"
"07/01/2019","3,200","3,360","3,440","3,200","29.33M","-4.76%"
"08/01/2019","3,060","3,210","3,460","3,040","8.90M","-4.38%"
"09/01/2019","2,900","3,060","3,080","2,840","14.53M","-5.23%"
"10/01/2019","2,770","2,920","2,940","2,700","12.53M","-4.48%"
"11/01/2019","1,735","2,790","2,800","1,650","17.79M","-37.36%"
"12/01/2019","1,250","1,735","1,950","995","205.77M","-27.95%"
"01/01/2020","1,000","1,250","1,300","990","191.69M","-20.00%"
"02/01/2020","580","995","1,005","540","88.56M","-42.00%"
"03/01/2020","1,310","585","1,625","575","535.98M","125.86%"
"04/01/2020","1,330","1,310","1,455","1,180","383.99M","1.53%"
"05/01/2020","1,160","1,280","1,365","1,130","80.22M","-12.78%"
"06/01/2020","1,120","1,160","1,335","1,065","194.59M","-3.45%"
"07/01/2020","2,250","1,120","3,330","1,095","971.36M","100.89%"
"08/01/2020","3,040","2,310","3,590","2,100","972.01M","35.11%"
"09/01/2020","2,890","3,050","3,450","2,280","404.56M","-4.93%"
"10/01/2020","3,150","2,920","3,790","2,920","498.95M","9.00%"
"11/01/2020","3,150","3,150","3,630","3,020","198.91M","0.00%"
"12/01/2020","4,250","3,150","5,450","3,110","943.44M","34.92%"
"01/01/2021","3,120","4,300","7,575","3,120","1.24B","-26.59%"
"02/01/2021","3,530","3,000","4,090","2,910","534.68M","13.14%"
"03/01/2021","2,560","3,550","3,700","2,530","88.12M","-27.48%"
"04/01/2021","2,800","2,550","3,070","2,450","108.08M","9.38%"
"05/01/2021","2,600","2,800","2,820","2,370","28.82M","-7.14%"
"06/01/2021","3,140","2,630","3,490","2,190","271.13M","20.77%"
"07/01/2021","2,660","3,190","3,670","2,660","334.44M","-15.29%"
"08/01/2021","2,410","2,680","2,770","2,270","62.85M","-9.40%"
"09/01/2021","2,400","2,410","2,540","2,300","34.88M","-0.41%"
"10/01/2021","2,430","2,400","2,730","2,360","102.14M","1.25%"
"11/01/2021","2,740","2,430","2,810","2,380","121.20M","12.76%"
"12/01/2021","2,430","2,770","2,790","2,410","143.59M","-11.31%"
"01/01/2022","2,200","2,430","2,630","2,040","70.26M","-9.47%"
"02/01/2022","2,100","2,220","2,310","2,070","28.93M","-4.55%"
"03/01/2022","1,740","2,100","2,120","1,715","40.23M","-17.14%"
"04/01/2022","1,475","1,770","1,775","1,385","39.06M","-15.23%"
"05/01/2022","1,510","1,475","1,570","1,375","21.34M","2.37%"
"06/01/2022","1,330","1,510","1,525","1,330","16.86M","-11.92%"
"07/01/2022","1,370","1,330","1,495","1,230","23.87M","3.01%"
"08/01/2022","1,400","1,370","1,505","1,330","16.75M","2.19%"
"09/01/2022","1,250","1,400","1,405","1,240","10.55M","-10.71%"
"10/01/2022","1,200","1,250","1,270","1,125","7.32M","-4.00%"
"11/01/2022","1,260","1,200","1,770","1,180","63.90M","5.00%"
"12/01/2022","1,085","1,250","1,275","1,025","9.38M","-13.89%"
"01/01/2023","1,050","1,085","1,300","1,015","13.08M","-3.23%"
"02/01/2023","1,045","1,050","1,105","1,030","222.90K","-0.48%"
