"Date","Price","Open","High","Low","Vol.","Change %"
"07/01/2013","5,338","6,086","6,385","5,188","149.93M","-11.57%"
"08/01/2013","5,437","5,387","6,136","5,288","134.70M","1.87%"
"09/01/2013","5,188","5,487","5,836","5,038","193.71M","-4.59%"
"10/01/2013","5,238","5,338","5,786","5,238","157.05M","0.96%"
"11/01/2013","5,088","5,238","5,437","4,814","149.60M","-2.86%"
"12/01/2013","4,714","5,088","5,338","4,514","134.00M","-7.35%"
"01/01/2014","5,163","4,639","5,437","4,390","166.00M","9.52%"
"02/01/2014","5,362","5,163","5,512","4,963","179.65M","3.86%"
"03/01/2014","5,986","5,362","6,011","4,739","214.39M","11.63%"
"04/01/2014","5,886","6,061","6,161","5,687","175.33M","-1.67%"
"05/01/2014","5,861","5,886","6,161","5,836","108.06M","-0.42%"
"06/01/2014","5,961","5,886","6,036","5,786","84.27M","1.70%"
"07/01/2014","6,410","5,936","6,485","5,911","190.95M","7.53%"
"08/01/2014","6,186","6,385","6,610","6,086","90.65M","-3.50%"
"09/01/2014","6,435","6,136","6,460","6,136","99.77M","4.03%"
"10/01/2014","6,335","6,360","6,435","5,811","193.78M","-1.55%"
"11/01/2014","6,734","6,360","7,059","6,310","176.08M","6.30%"
"12/01/2014","7,034","6,784","7,034","6,659","88.19M","4.44%"
"01/01/2015","7,183","7,059","7,233","6,909","118.13M","2.13%"
"02/01/2015","7,083","7,208","7,208","6,884","123.57M","-1.39%"
"03/01/2015","7,183","7,108","7,183","6,959","138.24M","1.41%"
"04/01/2015","6,186","7,183","7,183","5,936","177.92M","-13.89%"
"05/01/2015","6,460","6,285","6,585","5,986","105.15M","4.44%"
"06/01/2015","5,462","6,385","6,984","5,263","153.07M","-15.44%"
"07/01/2015","5,712","5,487","6,061","5,387","115.55M","4.57%"
"08/01/2015","5,138","5,637","5,737","4,799","95.98M","-10.04%"
"09/01/2015","4,814","5,163","5,387","4,669","90.11M","-6.31%"
"10/01/2015","4,829","4,839","5,612","4,739","168.81M","0.31%"
"11/01/2015","4,490","4,968","5,188","4,490","154.34M","-7.02%"
"12/01/2015","5,213","4,614","5,238","4,564","120.33M","16.11%"
"01/01/2016","5,737","5,163","6,061","4,983","152.58M","10.05%"
"02/01/2016","5,288","5,836","6,235","5,188","200.34M","-7.83%"
"03/01/2016","5,387","5,338","5,687","5,188","149.04M","1.89%"
"04/01/2016","5,437","5,387","5,562","5,238","73.35M","0.93%"
"05/01/2016","5,387","5,462","5,512","5,188","55.95M","-0.92%"
"06/01/2016","5,263","5,412","5,562","4,978","96.66M","-2.31%"
"07/01/2016","5,313","5,263","5,637","5,113","106.87M","0.95%"
"08/01/2016","4,849","5,387","5,662","4,799","236.92M","-8.73%"
"09/01/2016","4,589","4,839","4,899","4,539","236.24M","-5.35%"
"10/01/2016","4,519","4,619","4,739","4,490","141.93M","-1.52%"
"11/01/2016","4,150","4,549","4,739","3,900","262.55M","-8.17%"
"12/01/2016","4,320","4,150","4,570","4,110","225.73M","4.10%"
"01/01/2017","4,220","4,300","4,390","4,150","94.40M","-2.31%"
"02/01/2017","4,780","4,220","4,990","4,210","226.45M","13.27%"
"03/01/2017","4,620","4,770","4,820","4,430","169.01M","-3.35%"
"04/01/2017","4,640","4,610","4,740","4,400","140.94M","0.43%"
"05/01/2017","5,250","4,660","5,250","4,550","205.60M","13.15%"
"06/01/2017","5,350","5,275","5,450","4,980","122.51M","1.90%"
"07/01/2017","5,850","5,425","5,850","5,150","137.80M","9.35%"
"08/01/2017","5,825","5,850","5,875","5,275","122.94M","-0.43%"
"09/01/2017","5,600","5,825","6,050","5,525","131.19M","-3.86%"
"10/01/2017","6,500","5,675","6,600","5,625","225.73M","16.07%"
"11/01/2017","6,375","6,500","6,775","6,200","159.07M","-1.92%"
"12/01/2017","6,400","6,425","6,550","6,100","188.90M","0.39%"
"01/01/2018","5,700","6,375","6,600","5,550","248.36M","-10.94%"
"02/01/2018","5,350","5,750","5,850","5,225","180.06M","-6.14%"
"03/01/2018","4,580","5,350","5,450","4,460","150.21M","-14.39%"
"04/01/2018","4,370","4,580","4,750","4,180","106.89M","-4.59%"
"05/01/2018","4,450","4,370","4,460","3,920","126.31M","1.83%"
"06/01/2018","4,180","4,460","4,750","4,120","87.25M","-6.07%"
"07/01/2018","4,690","4,190","5,275","4,000","133.79M","12.20%"
"08/01/2018","4,530","4,690","5,100","4,390","74.18M","-3.41%"
"09/01/2018","4,470","4,560","4,610","4,160","58.17M","-1.32%"
"10/01/2018","4,150","4,450","4,530","4,020","84.40M","-7.16%"
"11/01/2018","4,130","4,160","4,250","3,800","175.88M","-0.48%"
"12/01/2018","4,280","4,180","4,680","4,180","185.32M","3.63%"
"01/01/2019","4,920","4,300","5,150","4,280","192.79M","14.95%"
"02/01/2019","5,225","4,920","5,300","4,810","136.24M","6.20%"
"03/01/2019","5,975","5,200","6,025","4,940","147.57M","14.35%"
"04/01/2019","6,100","5,975","6,450","5,700","141.32M","2.09%"
"05/01/2019","5,700","6,100","6,100","4,980","135.54M","-6.56%"
"06/01/2019","5,725","5,775","6,175","5,625","199.75M","0.44%"
"07/01/2019","6,000","5,725","6,225","5,500","126.71M","4.80%"
"08/01/2019","5,600","5,900","5,975","5,250","100.41M","-6.67%"
"09/01/2019","5,700","5,550","5,825","5,275","60.39M","1.79%"
"10/01/2019","5,450","5,675","5,800","5,275","79.95M","-4.39%"
"11/01/2019","4,940","5,475","5,525","4,550","116.19M","-9.36%"
"12/01/2019","5,175","4,950","5,400","4,950","73.38M","4.76%"
"01/01/2020","4,600","5,225","5,275","4,590","84.15M","-11.11%"
"02/01/2020","4,680","4,580","5,075","4,500","90.16M","1.74%"
"03/01/2020","2,540","4,600","4,920","2,230","167.35M","-45.73%"
"04/01/2020","3,150","2,540","3,660","2,410","293.86M","24.02%"
"05/01/2020","3,550","3,120","4,150","2,950","554.54M","12.70%"
"06/01/2020","4,400","3,620","4,550","3,550","338.31M","23.94%"
"07/01/2020","3,930","4,410","4,570","3,900","151.03M","-10.68%"
"08/01/2020","3,910","3,960","4,240","3,680","148.39M","-0.51%"
"09/01/2020","3,610","3,910","3,950","3,050","311.87M","-7.67%"
"10/01/2020","3,560","3,610","3,840","3,450","131.76M","-1.39%"
"11/01/2020","4,190","3,560","4,640","3,560","346.03M","17.70%"
"12/01/2020","4,630","4,270","4,860","4,160","310.74M","10.50%"
"01/01/2021","4,320","4,650","4,990","4,260","338.18M","-6.70%"
"02/01/2021","4,170","4,290","4,650","4,090","83.35M","-3.47%"
"03/01/2021","4,040","4,220","4,550","4,010","133.27M","-3.12%"
"04/01/2021","4,150","4,040","4,300","4,040","43.92M","2.72%"
"05/01/2021","3,950","4,150","4,160","3,800","46.67M","-4.82%"
"06/01/2021","3,520","4,090","4,090","3,300","114.78M","-10.89%"
"07/01/2021","3,940","3,520","4,080","3,250","102.61M","11.93%"
"08/01/2021","3,960","3,940","4,060","3,650","69.95M","0.51%"
"09/01/2021","3,880","3,950","4,130","3,760","85.69M","-2.02%"
"10/01/2021","4,200","3,870","4,550","3,850","150.40M","8.25%"
"11/01/2021","4,070","4,240","4,330","4,050","98.40M","-3.10%"
"12/01/2021","3,890","4,070","4,100","3,800","58.11M","-4.42%"
"01/01/2022","3,290","3,900","4,020","3,220","121.17M","-15.42%"
"02/01/2022","3,380","3,300","3,600","3,250","166.40M","2.74%"
"03/01/2022","3,850","3,380","3,890","3,290","169.95M","13.91%"
"04/01/2022","4,030","3,880","4,050","3,510","184.67M","4.68%"
"05/01/2022","4,000","4,030","4,090","3,660","98.10M","-0.74%"
"06/01/2022","3,540","4,010","4,050","3,540","91.47M","-11.50%"
"07/01/2022","3,560","3,540","3,700","3,440","66.90M","0.56%"
"08/01/2022","3,440","3,550","3,590","3,400","111.76M","-3.37%"
"09/01/2022","3,240","3,440","3,600","3,240","139.97M","-5.81%"
"10/01/2022","3,410","3,260","3,500","3,220","101.52M","5.25%"
"11/01/2022","3,110","3,410","3,420","3,090","100.22M","-8.80%"
"12/01/2022","2,980","3,110","3,130","2,770","104.14M","-4.18%"
"01/01/2023","3,160","2,980","3,230","2,980","69.99M","6.04%"
"02/01/2023","3,540","3,160","3,550","3,160","6.02M","12.03%"
