"Date","Price","Open","High","Low","Vol.","Change %"
"10/01/2008","204","290","290","141","116.90M","-32.00%"
"11/01/2008","179","210","255","161","47.18M","-12.25%"
"12/01/2008","200","179","235","167","89.34M","11.73%"
"01/01/2009","195","200","230","190","42.21M","-2.50%"
"02/01/2009","189","195","203","186","11.46M","-3.08%"
"03/01/2009","215","190","250","182","194.77M","13.76%"
"04/01/2009","220","215","250","200","229.43M","2.33%"
"05/01/2009","280","220","290","210","135.55M","27.27%"
"06/01/2009","290","285","360","245","95.56M","3.57%"
"07/01/2009","305","290","320","285","74.04M","5.17%"
"08/01/2009","320","305","350","300","65.95M","4.92%"
"09/01/2009","420","325","450","320","147.01M","31.25%"
"10/01/2009","410","425","500","370","81.71M","-2.38%"
"11/01/2009","435","400","480","380","50.62M","6.10%"
"12/01/2009","425","430","455","420","38.82M","-2.30%"
"01/01/2010","460","425","480","425","33.89M","8.24%"
"02/01/2010","570","460","590","445","123.54M","23.91%"
"03/01/2010","800","570","850","550","570.11M","40.35%"
"04/01/2010","1,040","810","1,100","800","754.08M","30.00%"
"05/01/2010","860","1,020","1,030","650","510.11M","-17.31%"
"06/01/2010","970","860","1,010","780","280.00M","12.79%"
"07/01/2010","1,230","960","1,360","880","580.74M","26.80%"
"08/01/2010","1,720","1,200","1,840","1,200","1.01B","39.84%"
"09/01/2010","1,980","1,740","2,125","1,700","470.80M","15.12%"
"10/01/2010","2,325","1,980","2,375","1,950","455.91M","17.42%"
"11/01/2010","2,300","2,325","2,675","2,250","280.73M","-1.08%"
"12/01/2010","2,300","2,200","2,475","2,175","236.02M","0.00%"
"01/01/2011","2,275","2,325","2,475","2,025","270.31M","-1.09%"
"02/01/2011","2,050","2,275","2,325","2,050","140.02M","-9.89%"
"03/01/2011","2,225","2,075","2,275","2,000","212.93M","8.54%"
"04/01/2011","2,325","2,225","2,425","2,225","109.56M","4.49%"
"05/01/2011","2,975","2,325","3,275","2,300","272.85M","27.96%"
"06/01/2011","3,125","3,000","3,175","2,650","149.14M","5.04%"
"07/01/2011","3,275","3,125","3,475","2,900","194.05M","4.80%"
"08/01/2011","2,900","3,300","3,350","2,600","207.68M","-11.45%"
"09/01/2011","2,475","2,900","3,200","2,100","156.75M","-14.66%"
"10/01/2011","2,750","2,350","2,925","2,150","120.23M","11.11%"
"11/01/2011","2,775","2,650","2,900","2,525","55.49M","0.91%"
"12/01/2011","3,000","2,850","3,075","2,650","53.74M","8.11%"
"01/01/2012","2,900","3,000","3,100","2,850","70.69M","-3.33%"
"02/01/2012","2,750","2,900","2,925","2,675","129.56M","-5.17%"
"03/01/2012","2,675","2,750","2,850","2,625","105.56M","-2.73%"
"04/01/2012","2,575","2,675","2,700","2,450","89.11M","-3.74%"
"05/01/2012","2,450","2,575","2,650","2,300","58.24M","-4.85%"
"06/01/2012","2,275","2,400","2,475","2,200","41.05M","-7.14%"
"07/01/2012","2,325","2,325","2,400","2,125","53.89M","2.20%"
"08/01/2012","2,425","2,325","2,600","2,300","60.67M","4.30%"
"09/01/2012","2,275","2,425","2,475","2,225","51.09M","-6.19%"
"10/01/2012","2,175","2,275","2,325","2,150","81.14M","-4.40%"
"11/01/2012","2,200","2,175","2,275","2,100","46.96M","1.15%"
"12/01/2012","2,225","2,200","2,325","2,150","67.03M","1.14%"
"01/01/2013","2,250","2,225","2,300","2,175","46.64M","1.12%"
"02/01/2013","2,200","2,275","2,275","2,000","139.08M","-2.22%"
"03/01/2013","2,500","2,200","2,550","2,075","127.83M","13.64%"
"04/01/2013","2,900","2,550","3,200","2,400","334.65M","16.00%"
"05/01/2013","3,225","2,900","3,250","2,750","162.82M","11.21%"
"06/01/2013","3,200","3,225","3,400","2,800","111.70M","-0.78%"
"07/01/2013","2,625","3,100","3,675","2,525","132.73M","-17.97%"
"08/01/2013","1,870","2,675","2,800","1,670","124.85M","-28.76%"
"09/01/2013","2,325","1,890","2,575","1,730","112.43M","24.33%"
"10/01/2013","2,300","2,300","2,550","2,150","42.38M","-1.08%"
"11/01/2013","1,800","2,375","2,375","1,700","53.77M","-21.74%"
"12/01/2013","1,680","1,820","1,950","1,670","68.45M","-6.67%"
"01/01/2014","1,885","1,720","1,955","1,575","132.42M","12.20%"
"02/01/2014","2,190","1,860","2,320","1,830","89.38M","16.18%"
"03/01/2014","2,125","2,190","2,495","2,090","53.74M","-2.97%"
"04/01/2014","1,915","2,125","2,200","1,835","102.94M","-9.88%"
