"Date","Price","Open","High","Low","Vol.","Change %"
"06/01/2005","2,056.96","2,067.23","2,106.57","2,039.69","","-0.54%"
"07/01/2005","2,184.83","2,060.97","2,201.39","2,050.30","","6.22%"
"08/01/2005","2,152.09","2,191.49","2,219.91","2,112.25","","-1.50%"
"09/01/2005","2,151.69","2,150.03","2,186.83","2,093.06","","-0.02%"
"10/01/2005","2,120.30","2,152.70","2,167.00","2,025.58","","-1.46%"
"11/01/2005","2,232.82","2,109.89","2,269.30","2,108.86","","5.31%"
"12/01/2005","2,205.32","2,244.85","2,278.16","2,200.51","","-1.23%"
"01/01/2006","2,305.82","2,216.53","2,332.92","2,189.91","","4.56%"
"02/01/2006","2,281.39","2,294.11","2,313.53","2,232.68","","-1.06%"
"03/01/2006","2,339.79","2,288.15","2,353.14","2,239.54","","2.56%"
"04/01/2006","2,322.57","2,352.24","2,375.54","2,299.42","","-0.74%"
"05/01/2006","2,178.88","2,329.79","2,352.56","2,135.81","","-6.19%"
"06/01/2006","2,172.09","2,179.82","2,233.88","2,065.11","17.54B","-0.31%"
"07/01/2006","2,091.47","2,177.91","2,190.44","2,012.78","26.89B","-3.71%"
"08/01/2006","2,183.75","2,080.34","2,193.34","2,048.22","18.68B","4.41%"
"09/01/2006","2,258.43","2,194.56","2,273.30","2,147.44","18.44B","3.42%"
"10/01/2006","2,366.71","2,257.00","2,379.29","2,224.21","20.92B","4.79%"
"11/01/2006","2,431.77","2,373.49","2,468.42","2,316.82","17.20B","2.75%"
"12/01/2006","2,415.29","2,430.75","2,470.95","2,392.95","16.06B","-0.68%"
"01/01/2007","2,463.93","2,429.72","2,508.93","2,394.66","18.72B","2.01%"
"02/01/2007","2,416.15","2,474.08","2,531.42","2,395.35","17.10B","-1.94%"
"03/01/2007","2,421.64","2,377.18","2,459.96","2,331.57","20.27B","0.23%"
"04/01/2007","2,525.09","2,425.36","2,562.99","2,409.04","18.18B","4.27%"
"05/01/2007","2,604.52","2,529.95","2,607.90","2,510.57","20.21B","3.15%"
"06/01/2007","2,603.23","2,614.01","2,634.60","2,534.97","20.01B","-0.05%"
"07/01/2007","2,545.57","2,617.39","2,724.74","2,545.57","20.21B","-2.21%"
"08/01/2007","2,596.36","2,538.50","2,627.75","2,386.69","23.99B","2.00%"
"09/01/2007","2,701.50","2,596.38","2,716.75","2,536.93","15.46B","4.05%"
"10/01/2007","2,859.12","2,704.25","2,861.51","2,698.14","20.70B","5.83%"
"11/01/2007","2,660.96","2,835.00","2,835.63","2,539.81","21.07B","-6.93%"
"12/01/2007","2,652.28","2,654.91","2,734.82","2,553.99","16.08B","-0.33%"
"01/01/2008","2,389.86","2,653.91","2,661.50","2,202.54","24.81B","-9.89%"
"02/01/2008","2,271.48","2,392.58","2,419.23","2,252.65","19.89B","-4.95%"
"03/01/2008","2,279.10","2,271.26","2,346.78","2,155.42","19.52B","0.34%"
"04/01/2008","2,412.80","2,306.51","2,451.19","2,266.29","17.61B","5.87%"
"05/01/2008","2,522.66","2,416.49","2,551.47","2,416.49","17.48B","4.55%"
"06/01/2008","2,292.98","2,514.82","2,549.94","2,290.59","19.27B","-9.10%"
"07/01/2008","2,325.55","2,274.24","2,353.39","2,167.29","20.42B","1.42%"
"08/01/2008","2,367.52","2,326.83","2,473.20","2,280.93","14.41B","1.80%"
"09/01/2008","2,091.88","2,402.11","2,413.11","1,983.73","19.75B","-11.64%"
"10/01/2008","1,720.95","2,075.10","2,083.20","1,493.79","25.28B","-17.73%"
"11/01/2008","1,535.57","1,718.89","1,785.84","1,295.48","15.97B","-10.77%"
"12/01/2008","1,577.03","1,496.09","1,602.92","1,398.07","15.38B","2.70%"
"01/01/2009","1,476.42","1,578.87","1,665.63","1,434.08","15.09B","-6.38%"
"02/01/2009","1,377.84","1,460.85","1,598.50","1,372.42","15.71B","-6.68%"
"03/01/2009","1,528.59","1,356.13","1,587.00","1,265.52","17.30B","10.94%"
"04/01/2009","1,717.30","1,504.87","1,753.61","1,498.54","15.43B","12.35%"
"05/01/2009","1,774.33","1,719.29","1,774.33","1,664.19","14.46B","3.32%"
"06/01/2009","1,835.04","1,796.09","1,879.92","1,753.78","16.20B","3.42%"
"07/01/2009","1,978.50","1,846.12","2,009.81","1,727.05","14.22B","7.82%"
"08/01/2009","2,009.06","1,998.35","2,059.48","1,929.64","12.70B","1.54%"
"09/01/2009","2,122.42","2,001.30","2,167.70","1,958.04","14.27B","5.64%"
"10/01/2009","2,045.11","2,111.77","2,190.64","2,040.21","15.23B","-3.64%"
"11/01/2009","2,144.60","2,047.42","2,205.32","2,024.27","11.98B","4.86%"
"12/01/2009","2,269.15","2,162.23","2,295.80","2,155.96","11.53B","5.81%"
"01/01/2010","2,147.35","2,294.41","2,326.28","2,140.34","12.78B","-5.37%"
"02/01/2010","2,238.26","2,155.81","2,251.68","2,100.17","12.18B","4.23%"
"03/01/2010","2,397.96","2,247.40","2,432.25","2,247.33","14.44B","7.14%"
"04/01/2010","2,461.19","2,411.68","2,535.28","2,383.77","13.66B","2.64%"
"05/01/2010","2,257.04","2,472.32","2,503.00","2,140.53","15.56B","-8.29%"
"06/01/2010","2,109.24","2,244.79","2,341.11","2,105.26","14.17B","-6.55%"
