"Date","Price","Open","High","Low","Vol.","Change %"
"03/01/2003","2,423.87","2,553.74","2,731.57","2,188.75","","-4.84%"
"04/01/2003","2,942.04","2,426.24","3,004.79","2,395.72","","21.38%"
"05/01/2003","2,982.68","2,938.72","3,068.08","2,769.45","","1.38%"
"06/01/2003","3,220.58","2,990.93","3,324.44","2,990.93","","7.98%"
"07/01/2003","3,487.86","3,217.21","3,487.86","3,119.35","","8.30%"
"08/01/2003","3,484.58","3,481.81","3,588.53","3,299.77","1.76B","-0.09%"
"09/01/2003","3,256.78","3,493.34","3,676.88","3,202.87","2.26B","-6.54%"
"10/01/2003","3,655.99","3,255.76","3,675.78","3,217.40","2.16B","12.26%"
"11/01/2003","3,745.95","3,657.61","3,814.21","3,576.52","1.93B","2.46%"
"12/01/2003","3,965.16","3,752.72","3,996.28","3,752.72","1.69B","5.85%"
"01/01/2004","4,058.60","3,969.04","4,175.48","3,969.04","2.31B","2.36%"
"02/01/2004","4,018.16","4,062.79","4,150.56","3,960.41","1.86B","-1.00%"
"03/01/2004","3,856.70","4,026.19","4,163.19","3,692.40","2.69B","-4.02%"
"04/01/2004","3,985.21","3,858.34","4,156.89","3,857.04","2.05B","3.33%"
"05/01/2004","3,921.41","3,972.88","4,029.32","3,710.02","1.87B","-1.60%"
"06/01/2004","4,052.73","3,924.30","4,090.75","3,856.04","1.79B","3.35%"
"07/01/2004","3,895.61","4,078.36","4,101.52","3,749.04","1.84B","-3.88%"
"08/01/2004","3,785.21","3,891.18","3,891.78","3,618.58","1.83B","-2.83%"
"09/01/2004","3,892.90","3,794.17","4,000.13","3,792.25","1.90B","2.85%"
"10/01/2004","3,960.25","3,895.15","4,078.50","3,838.98","2.06B","1.73%"
"11/01/2004","4,126.00","3,961.18","4,219.05","3,959.25","2.06B","4.19%"
"12/01/2004","4,256.08","4,108.55","4,272.18","4,107.62","1.66B","3.15%"
"01/01/2005","4,254.85","4,260.92","4,325.77","4,160.83","2.22B","-0.03%"
"02/01/2005","4,350.49","4,256.65","4,409.09","4,249.69","2.01B","2.25%"
"03/01/2005","4,348.77","4,345.24","4,435.31","4,275.55","2.13B","-0.04%"
"04/01/2005","4,184.84","4,348.03","4,422.88","4,157.51","2.18B","-3.77%"
"05/01/2005","4,460.63","4,208.63","4,482.02","4,205.05","1.97B","6.59%"
"06/01/2005","4,586.28","4,467.32","4,637.34","4,467.04","2.37B","2.82%"
"07/01/2005","4,886.50","4,584.44","4,913.02","4,444.94","2.29B","6.55%"
"08/01/2005","4,829.69","4,882.39","4,990.57","4,726.33","2.17B","-1.16%"
"09/01/2005","5,044.12","4,846.66","5,061.84","4,816.67","2.37B","4.44%"
"10/01/2005","4,929.07","5,060.99","5,138.02","4,762.75","2.24B","-2.28%"
"11/01/2005","5,193.40","4,922.91","5,241.00","4,891.62","2.27B","5.36%"
