"Date","Price","Open","High","Low","Vol.","Change %"
"04/01/2001","264.90","259.10","269.50","255.80","363.30K","2.20%"
"05/01/2001","266.90","275.20","276.20","266.00","116.42K","0.76%"
"06/01/2001","272.00","266.80","279.80","265.50","384.58K","1.91%"
"07/01/2001","267.90","267.00","272.40","265.80","2.73K","-1.51%"
"08/01/2001","275.80","267.90","282.00","267.00","35.47K","2.95%"
"09/01/2001","294.00","276.30","295.50","272.80","34.52K","6.60%"
"10/01/2001","280.80","293.70","295.90","275.80","389.79K","-4.49%"
"11/01/2001","274.90","281.10","282.30","272.10","56.45K","-2.10%"
"12/01/2001","279.30","275.80","281.40","271.70","299.63K","1.60%"
"01/01/2002","282.90","282.60","284.30","281.40","55.33K","1.29%"
"02/01/2002","297.60","283.00","309.40","282.40","525.46K","5.20%"
"03/01/2002","303.70","303.90","305.80","301.50","29.62K","2.05%"
"04/01/2002","309.80","304.00","313.50","298.00","452.94K","2.01%"
"05/01/2002","327.50","314.20","330.20","314.20","74.24K","5.71%"
"06/01/2002","314.40","327.50","331.50","316.60","569.50K","-4.00%"
"07/01/2002","304.20","317.00","326.00","302.00","5.76K","-3.24%"
"08/01/2002","313.30","302.30","318.80","299.50","43.65K","2.99%"
"09/01/2002","325.20","327.30","327.30","320.10","53.34K","3.80%"
"10/01/2002","318.80","324.30","325.50","309.10","589.66K","-1.97%"
"11/01/2002","317.80","321.50","323.50","317.60","28.40K","-0.31%"
"12/01/2002","348.60","319.10","355.70","316.60","642.29K","9.69%"
"01/01/2003","369.10","347.50","372.70","347.50","82.43K","5.88%"
"02/01/2003","350.70","368.90","390.80","342.40","760.38K","-4.99%"
"03/01/2003","336.90","353.50","353.50","328.50","58.33K","-3.93%"
"04/01/2003","339.80","336.80","339.40","319.80","552.34K","0.86%"
"05/01/2003","365.60","345.00","371.00","345.00","98.77K","7.59%"
"06/01/2003","346.70","364.00","370.50","343.50","709.93K","-5.17%"
"07/01/2003","355.00","352.10","367.00","345.00","7.18K","2.39%"
"08/01/2003","376.30","355.50","374.30","346.00","60.86K","6.00%"
"09/01/2003","386.10","383.00","389.40","380.20","95.71K","2.60%"
"10/01/2003","385.10","385.90","393.00","366.50","912.74K","-0.26%"
"11/01/2003","398.00","398.00","402.00","391.30","54.43K","3.35%"
"12/01/2003","416.60","398.90","419.10","397.80","653.30K","4.67%"
"01/01/2004","402.90","426.30","428.00","397.50","166.89K","-3.29%"
"02/01/2004","397.30","403.10","418.00","392.00","765.58K","-1.39%"
"03/01/2004","428.30","398.90","428.50","398.90","120.45K","7.80%"
"04/01/2004","388.00","427.50","433.00","378.60","1.01M","-9.41%"
"05/01/2004","394.90","378.00","398.00","378.00","43.70K","1.78%"
"06/01/2004","393.60","396.00","405.60","382.50","769.03K","-0.33%"
"07/01/2004","392.40","407.00","407.00","386.00","9.11K","-0.30%"
"08/01/2004","411.70","393.40","415.50","388.30","70.61K","4.92%"
"09/01/2004","420.40","405.30","420.80","405.30","137.25K","2.11%"
"10/01/2004","430.30","420.40","432.00","410.50","913.35K","2.35%"
"11/01/2004","453.20","440.60","457.00","439.00","152.65K","5.32%"
"12/01/2004","439.40","453.40","458.70","432.90","885.97K","-3.05%"
"01/01/2005","424.10","420.00","429.70","420.00","131.99K","-3.48%"
"02/01/2005","438.80","424.30","438.20","411.50","740.43K","3.47%"
"03/01/2005","431.10","435.70","435.70","428.00","77.71K","-1.75%"
"04/01/2005","437.40","431.10","439.10","423.50","731.94K","1.46%"
"05/01/2005","418.90","422.70","422.90","415.80","132.97K","-4.23%"
"06/01/2005","438.60","418.70","445.40","416.70","1.08M","4.70%"
"07/01/2005","432.80","422.00","433.50","422.00","9.90K","-1.32%"
"08/01/2005","436.60","432.60","452.20","431.60","155.01K","0.88%"
"09/01/2005","472.30","473.10","477.80","471.10","119.62K","8.18%"
"10/01/2005","468.80","471.50","483.10","462.00","993.57K","-0.74%"
"11/01/2005","498.70","458.50","506.70","458.50","129.39K","6.38%"
"12/01/2005","521.20","498.00","544.50","492.30","1.00M","4.51%"
"01/01/2006","575.50","537.30","577.30","525.00","131.20K","10.42%"
"02/01/2006","566.50","575.00","579.50","537.80","989.37K","-1.56%"
"03/01/2006","586.70","545.00","594.60","545.00","173.78K","3.57%"
"04/01/2006","657.70","587.80","653.00","586.30","1.02M","12.10%"
"05/01/2006","649.00","664.40","730.00","641.00","134.52K","-1.32%"
"06/01/2006","619.30","649.80","651.30","546.40","959.91K","-4.58%"
"07/01/2006","640.40","654.00","667.00","610.00","5.52K","3.41%"
"08/01/2006","631.20","640.40","662.50","610.00","61.93K","-1.44%"
"09/01/2006","604.20","633.50","633.50","586.00","81.87K","-4.28%"
"10/01/2006","609.80","604.00","618.50","563.50","652.91K","0.93%"
"11/01/2006","652.90","627.00","654.50","626.50","71.88K","7.07%"
"12/01/2006","641.10","655.00","655.50","615.10","683.28K","-1.81%"
"01/01/2007","657.90","649.00","660.70","608.00","131.40K","2.62%"
"02/01/2007","675.60","658.50","699.00","648.00","1.12M","2.69%"
"03/01/2007","669.00","656.20","673.80","642.50","151.19K","-0.98%"
"04/01/2007","686.70","671.10","698.00","661.70","1.19M","2.65%"
"05/01/2007","666.70","689.40","694.60","656.30","152.69K","-2.91%"
"06/01/2007","653.90","666.50","679.50","641.10","1.29M","-1.92%"
"07/01/2007","673.00","659.00","690.40","656.00","11.86K","2.92%"
"08/01/2007","678.80","668.60","682.00","646.40","67.86K","0.86%"
"09/01/2007","750.00","688.50","752.80","686.60","185.62K","10.49%"
"10/01/2007","798.50","750.60","798.30","726.30","2.13M","6.47%"
"11/01/2007","789.10","811.50","841.90","778.10","233.65K","-1.18%"
"12/01/2007","841.20","789.40","838.50","783.00","1.42M","6.60%"
